Soil Moisture Content (%),Bulk Density (g/cm³),Soil Texture,Ploughing Depth (cm),Disc Angle (°),Operating Speed (km/h),Width of Cut (cm),Ambient Temperature (°C),Humidity (%),Draft Force (kN/m)
6.783864643,2.052890434,Sandy Loam,29.83120327,43.45329961,7.994335589,47.47341976,32.32691783,70.60204714,4.25
7.176250752,2.012612452,Sandy Clay Loam,11.80431859,44.52512394,7.194030536,97.65936051,30.58297183,75.01717502,4.25
21.2582234,2.004712964,Sandy Clay Loam,20.91353032,36.15096424,9.913780377,108.3188332,19.90864294,84.93381383,4.25
3.380113703,1.994313335,Sandy Clay Loam,23.69989445,31.05284461,8.358916233,45.55199278,24.19843171,78.17837285,4.205767253
16.38744302,2.0358651,Sandy Loam,24.05289441,39.95004149,3.714867695,70.25883212,30.12897818,81.87101299,4.25
12.10707313,2.045087962,Sandy Clay Loam,25.86969231,35.64938346,8.097505416,108.0330524,35.5703256,84.52997219,4.25
15.1572,2.016091977,Sandy Clay Loam,28.3525209,44.78952984,4.802129319,73.3987636,34.42055815,79.54595324,4.25
16.50792569,2.039086735,Sandy Clay Loam,17.23282891,31.34062167,9.733269893,102.606495,22.46892123,80.54485777,4.25
10.52082467,1.994172578,Sandy Loam,10.85926786,31.78689661,3.134915322,49.21495325,19.18859365,83.79416881,1.95
10.08261264,1.997943468,Sandy Clay Loam,17.24883829,40.49134671,4.668454132,35.69371635,28.31874112,72.1680056,2.275839068
20.60164438,2.046140382,Sandy Clay Loam,23.43229527,41.37974404,6.492988636,35.29611754,25.31250595,71.28794186,2.81618736
23.91064771,2.019445576,Sandy Loam,14.26912175,37.06644606,3.553478803,116.5980589,21.30102105,81.19461279,4.25
7.621959179,2.043706722,Sandy Clay Loam,26.19945903,34.15896904,5.40843984,44.66976842,29.72964964,87.55115826,4.25
5.342850253,2.05653769,Sandy Loam,14.39528915,34.64715074,6.480644812,107.0272095,20.88631683,81.60552073,4.25
24.54709935,2.058209795,Sandy Loam,10.20126805,35.0695945,6.128532769,58.1187888,24.32666564,82.69176595,1.95
11.39749113,2.003773412,Sandy Clay Loam,20.16161548,33.37922986,6.224096575,33.57028635,32.30221792,81.85391977,2.477176472
16.23161738,2.028902846,Sandy Loam,24.52923143,42.75963822,9.153161364,51.46143683,30.31738433,80.90253011,3.821645654
11.62903547,2.048714138,Sandy Clay Loam,16.99310681,30.97615811,6.537036115,75.01916235,28.9282058,73.55718578,4.25
6.019256072,2.051918448,Sandy Loam,24.97791599,36.10916736,9.587327956,39.50909894,34.7548817,85.12495093,3.301406348
17.14395948,2.052774078,Sandy Clay Loam,18.76808668,41.21404717,4.034121765,112.1278682,20.25734551,80.37543329,4.25
15.60338044,2.008253387,Sandy Loam,13.43429235,30.05738212,4.961792613,110.1437618,30.4373295,87.61056529,4.25
7.871845421,2.005402785,Sandy Loam,11.81116788,43.17048775,7.595610426,43.28307406,20.11190029,71.24347522,1.95
13.84485707,2.037200997,Sandy Loam,24.2117433,40.59439819,4.981858073,95.64687163,20.45474237,75.3727112,4.25
22.1267401,2.049286864,Sandy Clay Loam,17.71429575,31.10060935,5.430932486,71.03068262,27.11566846,71.78850807,4.228807109
17.17022647,2.015531161,Sandy Clay Loam,28.25547536,43.42494883,9.307197386,117.4682404,18.43398437,85.46486537,4.25
5.32601585,1.998376413,Sandy Clay Loam,20.80510117,37.30957489,6.769914224,34.93430616,27.01796974,84.72166967,2.790526744
16.15251593,2.047339711,Sandy Loam,16.96864836,39.78359001,5.342625292,71.95034097,18.17061942,83.91503424,3.710430433
19.86571918,2.013975827,Sandy Loam,16.97981854,43.23050062,8.436982445,55.42423099,28.84347075,82.21490161,2.739538219
22.02488174,2.003309018,Sandy Clay Loam,12.62875729,43.21743517,3.494653278,94.69125859,23.61617869,71.91874671,3.995167844
18.09882189,2.001817882,Sandy Clay Loam,21.87578307,36.13116178,6.945638271,39.89761693,19.49876897,77.30708239,3.01806477
6.663795949,2.015192764,Sandy Loam,21.64334271,33.56534228,3.697688055,85.93935963,32.0551493,82.68116066,4.25
20.0441584,2.037414245,Sandy Loam,25.99987384,33.86132317,4.237955614,114.4341656,25.01865226,76.49515005,4.25
19.25620431,2.018672179,Sandy Loam,14.02393925,41.4891238,3.43711818,70.42259075,25.99236111,82.92114549,2.895303758
3.586245191,1.991652948,Sandy Clay Loam,15.81579285,43.94145542,9.311781201,70.4537823,24.74061659,75.13708808,4.25
12.88194402,1.997752675,Sandy Loam,11.94475938,31.0834601,3.337431211,74.14724781,19.50534635,79.78368281,2.756578483
10.99080593,2.01324026,Sandy Clay Loam,15.90684405,30.22529592,6.614915136,67.02297392,26.27851075,76.38160125,3.920026996
19.06588954,2.042776359,Sandy Loam,18.56204232,42.34402592,4.574841814,69.85220689,29.9778844,86.58701106,3.824205821
8.187259495,1.997881206,Sandy Clay Loam,29.28056812,35.79903905,5.685120436,71.25603674,34.26077195,77.96303777,4.25
17.18092615,2.034852548,Sandy Loam,23.06132006,34.14673867,6.455593293,118.8877511,31.7484554,75.16015964,4.25
24.91694308,1.99959087,Sandy Loam,25.6574786,32.82560771,6.150420989,40.36979178,19.42719099,71.02619047,2.850783431
22.14725693,2.006929226,Sandy Clay Loam,16.5101977,35.19720915,8.236610329,55.41072501,20.9844752,72.6181749,3.054700432
25.11498567,2.003775082,Sandy Loam,12.89025626,44.57202134,9.383183284,48.77271969,18.80687226,80.1683184,1.95
26.48414321,1.995378291,Sandy Loam,15.13439884,44.65619662,5.101905499,78.46538332,20.14901233,82.62057452,3.210079639
3.256083048,2.043706385,Sandy Loam,15.12935382,34.9727029,3.17178348,30.25016379,26.64949557,87.17862246,1.95
17.94579063,2.027072284,Sandy Clay Loam,21.66230657,44.45535177,9.25761805,112.0330447,21.95532047,80.74245786,4.25
12.90814555,2.056484275,Sandy Loam,16.82942265,34.49795175,9.85148846,77.30162741,29.66285532,82.25380105,4.086255166
23.63650777,1.997911267,Sandy Clay Loam,27.14797729,42.81721643,6.033458221,109.8046358,18.58259399,81.15656748,4.25
9.043552848,2.001578635,Sandy Loam,29.77089038,33.18006314,6.190522141,60.72260202,33.43043425,86.24462453,4.25
26.54470774,2.014516619,Sandy Loam,16.86596811,42.39731383,4.009092773,43.35275887,30.19752768,75.44392102,1.982185287
17.72899127,2.051269279,Sandy Clay Loam,24.10120547,35.30595596,6.328664151,47.12557472,35.44340092,80.85797071,3.968159338
22.04489765,2.014460706,Sandy Clay Loam,23.14973164,32.9358528,5.123444652,71.9234263,35.15094517,87.27610634,4.25
5.054389268,2.022673497,Sandy Clay Loam,13.88924975,44.02169861,9.960660473,33.58634859,30.4726721,70.12830941,1.95
7.402989234,2.014128285,Sandy Clay Loam,28.3601719,33.21276499,4.293935749,99.62747381,20.8447946,74.87762354,4.25
21.20168815,1.996417943,Sandy Clay Loam,13.98885174,44.87752839,5.650107124,100.4140943,21.99748566,83.65812278,4.25
3.527676529,2.06515469,Sandy Clay Loam,24.73914263,31.62860839,7.315513874,92.51611484,22.99647571,78.45849582,4.25
22.60507166,2.033883119,Sandy Loam,16.95219285,30.15031175,5.415864863,109.828024,25.68013436,73.03087487,4.25
3.334776449,2.053026655,Sandy Loam,17.34163134,43.06190319,6.320964773,78.93644477,28.27570526,80.28970887,4.25
18.77085214,2.042668567,Sandy Loam,19.10898106,38.79906612,9.814385433,72.6881928,30.28679989,79.27125715,4.108943922
11.76225409,2.031140342,Sandy Loam,27.29015956,36.32439453,6.556499632,77.12839342,19.3614703,78.17415812,4.25
17.67587647,1.997174261,Sandy Clay Loam,12.80503883,31.22945888,9.372243069,46.20479394,28.98986808,76.15141352,2.052040606
19.70475377,2.041418684,Sandy Loam,11.09139156,38.62338796,3.301580081,75.62465974,19.06536264,70.94566566,2.457269927
11.21940526,2.002429628,Sandy Loam,18.04081638,35.90588378,3.838728407,78.24888017,32.88647265,80.87421896,4.25
5.591098755,2.023150654,Sandy Loam,11.11170198,37.25432869,9.611581163,98.09437236,18.72764971,79.31062459,3.644772902
4.671500826,2.040329051,Sandy Clay Loam,23.75201766,39.45587792,3.901117782,60.98570678,25.02085598,80.53647344,4.25
17.13446454,2.05257832,Sandy Clay Loam,25.2065015,39.59900408,8.155858368,38.21374429,25.5596739,70.04392328,3.383126468
15.49572849,2.044803614,Sandy Loam,27.0942479,44.40898862,6.122025229,83.21001072,28.26694578,71.48830663,4.25
20.81282422,2.043722682,Sandy Clay Loam,24.87684491,39.8258012,5.847238304,100.1755651,19.71805499,73.0185464,4.25
15.23365224,2.001923377,Sandy Loam,28.32702787,35.0910621,7.61454185,116.3489882,34.79587403,78.07189659,4.25
13.13869896,2.017690283,Sandy Clay Loam,24.96602245,34.94449242,8.093205777,38.03807166,24.89771532,84.54218408,3.432718627
12.55409228,1.993432982,Sandy Loam,28.7215128,37.15741429,9.523784962,96.47003299,25.13156854,74.42525766,4.25
3.634725662,2.047558151,Sandy Clay Loam,13.86221588,33.8899155,4.798198422,83.06551603,22.37556545,84.55012786,4.25
11.05337284,2.066206879,Sandy Loam,19.99726266,35.64658467,7.886562644,31.36592941,32.05290592,74.2345802,2.008086996
26.42448378,2.011128831,Sandy Loam,29.87861199,42.63169158,5.396000724,93.96659732,18.13970581,83.48276043,4.25
23.96533383,1.997015737,Sandy Clay Loam,23.63156365,42.89642404,8.023268214,32.33348367,19.91167393,85.73616742,2.505872269
10.90507361,2.028045606,Sandy Clay Loam,27.57282236,39.41688717,3.994812881,99.93491358,26.47371224,84.69634346,4.25
17.10708972,2.058535858,Sandy Clay Loam,10.60787588,38.74261413,6.202797848,94.24095444,35.42938094,83.29088997,3.514987577
23.33512189,2.034157936,Sandy Clay Loam,27.43515797,36.40649748,4.285408094,91.2661632,18.64057935,70.69197207,4.25
13.59058408,1.993742172,Sandy Loam,23.95426469,39.53848373,5.355123608,40.68685883,19.11585308,75.94275365,3.010762541
3.43098873,2.067941779,Sandy Loam,13.41510868,42.09080019,8.009405852,111.8490752,30.86806725,73.53722508,4.25
4.788251084,2.056291993,Sandy Loam,10.51361913,41.06770587,4.633448946,110.0571996,31.23802103,78.5425775,3.916201409
15.24942531,2.000527526,Sandy Loam,15.19853156,30.53189274,7.794187327,110.1772438,34.14486143,76.37719025,4.25
26.26654502,2.063743821,Sandy Loam,28.31546718,40.96694998,6.471581358,62.09387438,28.37933074,81.12043076,4.25
19.63702901,2.026055063,Sandy Loam,23.36265877,40.79921501,3.644255899,73.83292439,25.26390293,80.18339375,4.25
4.701988595,2.019751839,Sandy Loam,28.38938209,31.48485805,5.706862797,40.23257866,26.11933878,77.75537895,3.847787981
7.544661019,2.026884266,Sandy Loam,18.92301565,32.25371047,9.084443421,34.55055255,25.76727298,83.81338998,2.149109611
21.51175544,2.056765757,Sandy Clay Loam,28.7325419,41.81862767,9.925036286,35.23472143,35.52365989,70.26649451,3.42492265
23.19455424,2.042758374,Sandy Loam,19.25919631,38.38484367,5.582447681,80.65462144,24.84157856,85.58368852,4.25
17.82467007,1.994739876,Sandy Clay Loam,14.08509449,42.32443486,3.384123119,58.62416489,19.72921124,70.05310831,2.859186607
18.46615607,2.06660835,Sandy Clay Loam,13.02786928,32.77116202,3.91131442,81.61522327,23.21326358,78.13628717,3.699464597
3.680098809,2.001822731,Sandy Clay Loam,29.87623626,30.45922147,8.517038898,82.78268723,35.28159135,85.86423654,4.25
22.88472623,2.049645436,Sandy Clay Loam,16.67725323,32.42912632,7.590509512,110.7829748,25.70843704,77.52394741,4.25
21.918605,2.040890922,Sandy Loam,13.20106051,36.78855068,4.995083995,108.5761461,23.68933105,83.60206125,4.103434425
9.216843458,2.005002244,Sandy Clay Loam,10.16816862,37.84939133,5.739089939,93.99704462,23.59357278,77.25269828,3.561224083
20.00824128,2.003658566,Sandy Loam,15.71139133,42.86551683,8.678051619,102.895909,18.16316286,85.31664664,4.25
8.156510554,2.059626207,Sandy Loam,27.78232287,40.74300795,5.891769629,30.28139751,29.39612067,87.98614295,2.763728736
3.967923865,2.023575594,Sandy Clay Loam,20.68018641,44.85585961,8.290412483,31.38355926,31.03686539,86.16928484,2.526464311
7.827277022,2.042366121,Sandy Loam,22.64870103,31.18079387,5.06643991,70.84178602,24.35311621,71.00349165,4.25
7.287093042,2.03032568,Sandy Loam,28.44782208,31.95331609,8.07368259,88.21796195,33.71024402,72.66861133,4.25
11.10595192,2.048188281,Sandy Clay Loam,20.25679836,31.26533391,6.264782102,100.7211395,31.37203349,79.7534066,4.25
13.04278793,2.02833939,Sandy Clay Loam,26.76559692,38.0768707,6.817479972,69.83359726,28.81565235,87.30882396,4.25
15.2049334,2.012990393,Sandy Loam,16.47666556,34.00291156,7.191131786,113.7313014,30.66870131,77.31383884,4.25
14.44209301,2.01907067,Sandy Loam,29.54203726,40.2544941,6.154022861,102.5825874,31.85014652,74.98675397,4.25
9.496190543,2.058726216,Sandy Loam,11.57627747,31.99036333,6.262949338,39.15141634,27.48689777,87.36962133,1.95
3.700096046,2.027442775,Sandy Loam,24.49659051,31.54787099,4.859960345,69.20228212,25.16041671,82.75814327,4.25
17.52243893,2.007075947,Sandy Clay Loam,23.21132574,36.90248205,9.900350647,118.6038547,20.26284897,83.86783035,4.25
12.49787592,2.064768431,Sandy Clay Loam,13.83343012,35.6384753,9.340705392,66.50942066,25.28900463,71.99330377,3.365047494
10.16813178,2.053728037,Sandy Clay Loam,17.77687998,42.43747374,6.691679793,64.40118787,27.90172612,74.72610886,4.25
23.80658503,1.994453292,Sandy Clay Loam,16.25658234,42.56331113,3.242405888,56.19079663,35.06155361,79.06525311,2.998949611
20.92183939,2.069915437,Sandy Loam,11.88985737,31.76143002,4.178995796,73.32671056,20.7881092,83.25587644,2.53471465
23.58637316,2.045594136,Sandy Clay Loam,21.69576046,42.1848417,8.97754648,95.00107462,31.62525809,76.25113544,4.25
14.87958707,2.002821328,Sandy Loam,29.87339691,38.46247474,9.515684512,34.22784874,22.33266742,73.67685581,3.123767519
6.142350051,2.008973415,Sandy Loam,21.19176282,37.55337411,4.129044732,104.4290112,35.22610988,77.86879479,4.25
19.70931447,2.045395638,Sandy Clay Loam,20.90519814,31.42145064,8.141630594,111.71964,28.70653866,77.63735819,4.25
7.945770718,2.052380884,Sandy Loam,10.80627415,41.09446153,7.361163167,99.5641031,25.79009386,85.71345058,3.537418526
13.58951206,2.009122875,Sandy Loam,12.78440447,30.89450674,5.12369479,111.5464423,24.24285733,86.80777939,4.25
4.560018935,2.010557508,Sandy Loam,20.26438178,34.16537654,6.052639825,38.45219279,21.6356857,73.03866316,2.624751601
22.80740166,2.014569656,Sandy Clay Loam,29.70357128,31.43147302,7.740885992,70.0865843,30.86095816,75.03087722,4.25
6.022575385,2.037841469,Sandy Loam,27.53215471,37.96151415,3.709071397,36.32704118,29.44742702,84.14844279,3.338783326
24.67434017,2.003745294,Sandy Loam,16.80418243,39.67845088,4.323298563,104.5286105,34.02279438,74.41087872,4.25
23.74153445,1.998339456,Sandy Loam,20.86008508,43.3628272,3.233204806,114.8338145,28.75209011,74.76360109,4.25
14.14998635,2.044309127,Sandy Loam,21.05404445,41.00807881,9.315412078,56.51772282,21.05646909,82.17953745,3.685982199
20.8648369,2.052327835,Sandy Clay Loam,23.70721226,44.41656598,7.017273327,77.68224715,30.29100547,79.19500432,4.25
17.86668177,2.030074352,Sandy Clay Loam,23.75564082,41.41424749,6.663992051,56.51097907,33.81828502,82.66489109,4.25
22.27381542,2.019106617,Sandy Loam,25.79584977,34.47109655,7.943684484,63.74238623,35.82832265,71.30652977,4.25
13.36332242,2.024563417,Sandy Loam,10.4994205,38.21377216,9.918451566,72.44222201,30.33118759,79.07568452,2.366521379
21.85940362,2.021072627,Sandy Loam,28.87360381,36.86909459,4.205661019,100.42887,23.21164688,82.11123028,4.25
14.09896361,2.066798793,Sandy Clay Loam,11.40124092,38.48953085,3.931742123,43.09159595,28.17687244,78.53936367,1.95
25.58317891,2.051447192,Sandy Clay Loam,19.52320223,38.58134009,5.063536054,43.98725624,27.26971094,72.30069508,2.798075495
14.67293042,2.006646977,Sandy Loam,28.39158553,40.53151628,9.327609118,47.9778356,27.21561522,72.40996163,4.172501655
14.10286253,2.020735132,Sandy Loam,19.75337658,31.24565722,5.88022428,34.7337316,19.41515787,80.58399376,2.118210149
21.84172468,2.033520983,Sandy Clay Loam,11.27273668,41.20117693,8.554477307,87.30698596,21.50182564,72.59279942,3.308358805
22.7178646,2.039038869,Sandy Loam,14.5848004,32.1561542,4.420497119,46.90931339,27.43408925,75.46777496,1.95
16.30773874,2.027454712,Sandy Clay Loam,21.57333511,30.39310957,6.455238097,68.96713337,32.36727374,77.94124136,4.25
7.315147524,2.054810131,Sandy Loam,11.75723236,37.78358313,3.892293774,91.05867504,21.27215554,80.67969801,3.541485341
14.22619754,2.051408482,Sandy Loam,18.47355862,38.72215441,5.8902888,69.98318897,20.95706655,74.7756046,4.006401041
26.23374007,2.030412633,Sandy Loam,16.58186532,30.52276605,4.835973768,110.6898825,31.67739525,77.29445192,4.25
21.07166863,2.058354351,Sandy Loam,26.30415256,37.73056672,6.846021171,98.50211552,30.42997231,76.62085101,4.25
22.46790249,2.050087162,Sandy Clay Loam,12.20263877,38.01855313,8.462843492,54.31535582,26.73194686,71.7472568,2.221015836
3.787811972,2.052286548,Sandy Clay Loam,23.655969,30.78742352,9.568592599,41.61430179,18.9065146,84.46769104,3.851577979
14.2286271,2.066512062,Sandy Clay Loam,18.13178142,40.67377928,4.986899469,109.6586303,26.50826901,83.36294274,4.25
18.51890721,2.011317355,Sandy Loam,21.75501361,33.15434553,8.20192187,65.34859679,33.02733633,84.1143116,4.194025884
22.92078441,2.011411853,Sandy Loam,14.11063544,41.91688821,9.199146361,64.06650331,18.19118709,72.65184456,2.547600231
4.182567686,2.06111618,Sandy Clay Loam,22.1940737,34.66233195,3.873963139,102.138963,19.84691572,79.31582129,4.25
23.45853326,2.05177811,Sandy Clay Loam,23.47955455,37.16838797,7.101525597,30.83313753,32.56805022,75.94468266,2.405052694
16.16162248,2.064123643,Sandy Loam,11.40463129,43.37776319,7.28292416,70.17606013,27.45273472,76.27295648,2.438782471
7.735535294,1.995050413,Sandy Clay Loam,26.48688535,42.092692,4.906695716,93.61734509,29.92080557,71.18450048,4.25
10.61412519,2.040220566,Sandy Loam,27.22508226,41.72795368,3.157601917,105.5840165,31.41093299,87.02507467,4.25
9.766309242,2.001570267,Sandy Clay Loam,11.27108111,32.40651296,4.796920625,108.8367005,23.40374337,86.91458938,4.25
15.74061682,2.030311776,Sandy Loam,22.06374976,30.7221358,7.093142251,71.47347584,23.36175698,77.34970809,4.25
4.240456318,2.002459755,Sandy Loam,21.88022994,39.08638426,4.375098987,105.496835,22.75120335,85.37972952,4.25
6.804867804,2.000246281,Sandy Clay Loam,10.24916824,36.16037464,5.011416257,33.18494241,21.01058517,75.94196527,1.95
22.50463304,1.990973468,Sandy Clay Loam,16.84692828,43.63615915,7.955457221,57.20119997,23.48538855,80.06950475,3.199701291
6.182495778,2.040419105,Sandy Loam,29.37851565,35.24389895,5.788209141,30.93497882,35.15094604,83.40289501,3.030686108
8.601510467,2.018721809,Sandy Loam,21.10901505,36.15822526,3.457977708,44.74168975,19.54757292,79.41515399,3.07071477
13.88089453,1.998415063,Sandy Clay Loam,28.66423605,37.89000815,5.79416119,94.54456704,22.33145018,72.9485569,4.25
15.41090131,2.015827022,Sandy Loam,23.51289272,41.94600998,9.998382754,30.39401565,23.72431359,76.82263692,2.176532116
21.32665151,2.003515527,Sandy Clay Loam,10.56781036,34.02448581,4.827360772,76.58332239,20.76868746,83.67106354,2.720893396
13.73597824,2.065335587,Sandy Loam,11.55426396,44.12730986,4.856795699,66.86960661,19.39322837,84.0555374,2.411057398
21.9567509,2.015600391,Sandy Clay Loam,24.44357911,38.09881669,4.189204903,40.94287262,20.91344104,76.08243178,3.351744613
17.84031137,2.016716282,Sandy Loam,21.09135581,42.61465892,4.901461679,91.06258932,27.50038286,79.72856012,4.25
5.714393746,2.05718864,Sandy Loam,12.54303329,37.88427725,7.023273124,91.7296114,28.74154489,73.72812483,3.862642308
6.751954521,2.041820461,Sandy Loam,22.28125357,41.57989794,9.752214924,94.68860111,21.87460158,74.51951042,4.25
13.48880941,2.046813729,Sandy Loam,26.20574721,30.77131129,7.253866906,98.15829042,27.06846848,72.60660326,4.25
12.52534543,2.040880144,Sandy Loam,25.0596486,41.98818723,5.868933146,58.05318012,18.11213261,77.88260415,4.25
20.84506247,2.065695703,Sandy Loam,14.9232492,37.85939145,5.727435404,118.5371545,28.83633475,82.95793368,4.25
16.93769136,2.006560067,Sandy Loam,15.16389933,36.74123382,3.169581192,36.49726005,18.02348425,85.82535108,1.95
12.31519394,2.069123139,Sandy Clay Loam,29.3567561,31.674145,3.017796115,87.68374944,29.56997973,79.80458436,4.25
7.098246803,2.056476494,Sandy Clay Loam,27.74809604,41.12343808,8.580354829,116.4572302,26.69978228,81.73663137,4.25
8.444090456,2.037117807,Sandy Loam,16.36674629,31.96745479,6.431124638,49.97708971,19.96693298,74.80280048,2.670840259
16.81202444,2.04298973,Sandy Clay Loam,26.48108979,32.88476719,3.232465891,54.76980612,19.59128384,73.6371283,4.25
13.16253132,2.04190607,Sandy Clay Loam,13.23477059,31.89634884,5.002189314,81.29655066,18.12402078,77.12269002,3.901445734
15.35826021,1.994671698,Sandy Loam,13.93682203,30.09863412,5.496773187,99.57880158,27.92960733,80.06036709,4.214213432
7.096258447,2.00744132,Sandy Clay Loam,13.62392108,39.9287067,8.48302223,59.2960183,32.5178888,70.60411292,3.062402655
18.90975006,2.066917671,Sandy Loam,11.7544155,34.06266067,6.040706922,104.5231961,33.41778748,71.65782582,3.644258879
23.46092978,2.032749154,Sandy Clay Loam,27.09356232,32.24205689,8.525101224,51.46735961,28.24627148,81.35386021,4.25
9.190548163,2.020268288,Sandy Clay Loam,21.57613796,34.79958724,7.436138356,107.871097,33.96902063,73.58757627,4.25
14.79634142,2.050963077,Sandy Clay Loam,15.17912185,37.48627037,3.231953445,52.52800524,33.51563127,78.16045169,2.855706578
26.4126559,2.031961515,Sandy Loam,26.97310065,37.55118781,9.780820928,84.98877496,30.56800725,86.85728459,4.25
10.99780177,1.991053022,Sandy Clay Loam,26.05293519,35.50794012,4.270031257,61.86488544,24.53549546,85.52689529,4.25
17.28111228,2.048899008,Sandy Loam,12.01903036,37.42398407,4.929336932,58.66183357,32.88946148,71.14668787,2.119416803
5.164696805,2.048577405,Sandy Loam,22.88278747,36.41012187,8.6650582,61.52684541,25.0501769,71.05674333,4.25
17.54436006,2.003211897,Sandy Clay Loam,24.43667203,42.3399787,4.328879049,74.45887797,25.25876,72.61448406,4.25
5.151162559,2.066532807,Sandy Loam,24.31654674,30.44420951,5.807614486,105.2600271,30.2053513,72.09527485,4.25
26.02165045,2.007912651,Sandy Loam,24.46285416,43.020452,9.054938527,97.6248821,34.70253633,74.56868348,4.25
20.17590365,2.026619949,Sandy Clay Loam,13.38915571,33.65872884,7.460905933,70.01829933,27.00035603,76.69720311,3.1949828
21.91583492,1.999178877,Sandy Loam,16.30172909,40.82673323,5.114564196,55.12919537,21.18980815,71.49296515,2.554211635
19.89850466,2.038262586,Sandy Clay Loam,26.88357017,36.07559425,7.508348051,106.0840454,20.56415765,78.28937495,4.25
17.15349687,2.02003609,Sandy Clay Loam,27.967835,34.41499447,8.688371329,107.4986772,23.44029227,79.53684643,4.25
13.79790675,2.018253877,Sandy Loam,15.58377773,39.23021059,5.827224978,70.40441133,26.23778223,81.90871723,3.395939101
23.60096111,2.05615815,Sandy Clay Loam,10.46039032,41.53326628,7.001722791,91.97203214,23.35792221,77.31410478,3.194098674
25.96405602,1.990764937,Sandy Clay Loam,27.19533894,36.7490468,9.915493794,62.886613,30.81452107,75.32610561,4.25
14.97686815,2.053835742,Sandy Loam,17.54183676,36.99830765,9.751939901,43.27863943,27.76773734,81.57723387,2.33648236
25.35684118,2.035715885,Sandy Loam,16.58927112,30.88284727,6.563261184,58.63126733,25.32116655,86.40153107,2.681744552
16.99998984,2.068887881,Sandy Loam,16.93999359,43.85993971,3.672988796,90.74642941,21.8412893,77.13684289,4.25
15.92122049,2.037155458,Sandy Loam,18.31392848,42.70345045,7.904774622,98.52362463,28.89746797,75.281864,4.25
13.90758559,1.994430331,Sandy Clay Loam,17.56533243,35.96989181,4.88034551,105.8484293,30.13380327,82.91895058,4.25
8.022906277,1.994051626,Sandy Clay Loam,21.32861798,41.4742592,7.686324497,31.57749307,32.11507222,85.79093423,2.529910165
3.08927186,2.060652239,Sandy Clay Loam,11.57880557,34.69918764,5.462289188,73.31932987,35.83523579,87.27642904,3.342867283
8.796149445,2.057297132,Sandy Clay Loam,29.43080389,40.9563269,8.031309069,54.39550314,22.16391396,73.96262562,4.25
15.23335612,2.017671206,Sandy Clay Loam,28.72902069,37.75037575,5.571257908,90.91343431,18.2720138,75.44990192,4.25
12.11903885,2.039442599,Sandy Loam,28.68813293,36.91150083,9.588366942,51.84920874,27.00799951,86.30549528,4.25
13.76364547,2.029167309,Sandy Clay Loam,27.58555248,30.84784496,3.956710107,80.43291521,34.63208792,74.85983026,4.25
26.53555727,2.067373124,Sandy Clay Loam,23.20652604,44.48132883,3.47883386,93.40739383,22.47770332,76.22074895,4.25
11.4065369,2.065996872,Sandy Clay Loam,14.42217125,42.56113455,8.468393681,98.58198174,31.60575298,81.51029948,4.25
13.85239054,2.068707121,Sandy Clay Loam,10.98966974,41.90082102,5.809281721,53.99884593,23.75119882,80.22647364,2.14749184
6.204373232,2.059315902,Sandy Loam,11.9864213,34.57374296,6.25902913,37.82233096,25.04160137,85.80133112,1.95
4.150985578,2.062764127,Sandy Loam,16.47985001,34.34385277,9.536720822,49.47861251,35.05905652,81.01327441,2.77794791
21.60982835,2.007382302,Sandy Loam,20.07766051,38.59789645,7.129445026,83.35864371,26.29832142,78.79983607,4.25
16.6963962,2.056480543,Sandy Clay Loam,29.86506142,42.69334794,7.621194538,33.60240447,31.05579928,71.33105412,3.539827698
21.25691535,2.046708569,Sandy Clay Loam,18.70886984,44.01942609,3.136261485,44.14824391,27.89738056,87.55047522,2.796421543
6.596707173,2.067022921,Sandy Clay Loam,20.49292181,34.03393539,7.69360085,118.6569792,31.75029662,77.60168858,4.25
16.72389051,2.035700946,Sandy Loam,23.90314494,39.111222,5.718470552,64.05043774,23.7125794,80.30643471,4.25
9.087419384,1.996813373,Sandy Clay Loam,13.61467941,40.858542,6.221501238,74.22062999,33.7841062,79.03651695,3.764867889
8.473483606,2.037791911,Sandy Loam,28.65654003,33.39588218,8.656350833,30.9802979,27.88060312,83.28338065,2.898354371
3.276624337,2.044926474,Sandy Clay Loam,20.58069212,36.11202945,6.666555149,82.71530793,23.56489617,81.63611963,4.25
6.128177366,2.007625682,Sandy Loam,15.52512691,32.81211411,9.908095667,58.97110084,18.68757646,76.16806825,3.039542561
10.42243468,2.021529071,Sandy Loam,28.70217973,40.48357617,8.577677902,77.21900902,18.23774911,79.36077099,4.25
5.805090254,2.037880273,Sandy Clay Loam,22.50901237,42.95677705,8.100140838,76.85609966,24.36059585,84.86867471,4.25
26.66060257,2.019928459,Sandy Clay Loam,19.67379462,43.16301532,7.1208066,116.1617604,21.88260785,81.4021991,4.25
10.40718356,2.019995817,Sandy Loam,21.6031182,40.05133306,5.886777053,53.89096829,18.9482217,87.18259354,3.722899708
6.127774721,2.000646931,Sandy Loam,24.96604438,35.2072854,3.370106336,80.8027559,27.9512329,83.5709991,4.25
7.777975508,2.065259738,Sandy Loam,13.09076007,39.91560565,3.129471352,63.98107424,35.79820265,78.73341656,2.763356781
17.10487748,2.050039551,Sandy Loam,27.29660861,42.96400091,3.327311366,67.58330308,25.60188071,84.52619219,4.25
